trade_date,代码,名称,涨跌幅,最新价,成交额,流通市值,所属行业,首次封板时间,最后封板时间,炸板次数,连板数
20260323,603616,韩建河山,10.02,7.25,315043360.0,2786124250.0,水泥,130100,130100,0,1.0
20260323,603687,大胜达,10.01,14.73,2404826720.0,8101969356.72,包装印刷,92502,145652,17,4.0
20260323,603727,博迈科,10.03,19.75,414230784.0,5563955720.75,油服工程,102607,102607,0,1.0
20260323,603787,新日股份,10.02,14.82,357718912.0,3410730967.8,摩托车及,94534,135916,1,1.0
20260323,603803,瑞斯康达,10.02,14.61,1782188320.0,6207548767.77,通信设备,102238,144908,9,1.0
20260320,000020,深华发Ａ,10.0,23.33,122810496.0,4226588572.03,光学光电,92500,92500,0,5.0
20260320,000509,华塑控股,9.93,4.54,348481792.0,4871986628.32,光学光电,95618,95618,0,1.0
20260320,000601,韶能股份,10.0,8.14,1018785904.0,8543149022.98,电力,93030,93030,0,3.0
20260320,000677,恒天海龙,9.93,4.98,292436880.0,4302610181.04,化学纤维,92500,92500,0,1.0
20260320,000862,银星能源,10.04,8.44,1133369872.0,5300042222.72,电力,110645,110645,0,1.0
20260320,001283,豪鹏科技,10.0,67.21,716673616.0,5359508009.57,电池,130012,145527,9,1.0
20260320,002150,正泰电源,10.0,34.88,1029642352.0,12506048832.64,通用设备,93718,95633,1,1.0
20260320,002256,兆新股份,10.05,4.49,1234156208.0,8760410026.03,电力,93151,101821,2,1.0
